,community,unitprice,totalprice,count
2074,省农委宿舍 ,23858.8,175.8,5
2075,省农机推广站宿舍 ,22223.0,180.0,3
2076,省化工研究院宿舍 ,12666.5,118.5,2
2077,省医保局宿舍 ,22115.5,191.0,2
2078,省医科院宿舍 ,26640.0,91.0,1
2079,省医红会小区 ,14356.0,102.5,2
2080,省卫生厅宿舍北院 ,29566.0,203.0,1
2081,省卫生厅宿舍南院 ,24953.0,260.0,1
2082,省卫生防疫站宿舍 ,19860.0,226.0,1
2083,省司法厅宿舍 ,21942.222222222223,198.11111111111111,9
2084,省团校宿舍 ,27166.75,157.5,4
2085,省地实所宿舍楼 ,20602.5,153.0,2
2086,省地矿局 ,25000.0,170.0,1
2087,省外贸绩溪新村 ,19150.727272727272,126.68181818181819,22
2088,省委大院 ,30163.714285714286,224.64285714285714,14
2089,省安压力容器厂宿舍 ,14965.0,97.0,1
2090,省工商学校宿舍 ,14286.0,130.0,1
2091,省建一公司宿舍 ,17375.0,139.0,1
2092,省建一公司第三宿舍 ,13547.42857142857,105.39999999999999,7
2093,省建工储运站 ,9253.0,100.0,1
2094,省建机厂宿舍 ,15681.4,126.6,5
2095,省建行宿舍小区 ,17858.0,113.33333333333333,3
2096,省建设厅大院 ,23145.5,163.5,4
2097,省总工会宿舍 ,29879.0,245.0,1
2098,省政协宿舍 ,20137.0,127.4,2
2099,省政协恢复楼 ,18800.25,95.5,4
2100,省政府宿舍 ,27003.347826086956,214.85652173913041,23
2101,省政府宿舍楼 ,18182.0,140.0,1
2102,省教委宿舍 ,21162.25,171.25,4
2103,省新闻出版局宿舍 ,23126.571428571428,166.85714285714286,7
2104,省旅游公司宿舍 ,17777.0,122.33333333333333,3
2105,省明政印刷厂四古巷 ,25385.0,165.0,1
2106,省检察院职工楼 ,15439.5,199.5,2
2107,省植保站宿舍 ,15303.0,115.0,1
2108,省水利设计院宿舍大院 ,14064.2,105.6,5
2109,省水安公司 ,13662.714285714286,111.85714285714286,7
2110,省烟草公司宿舍 ,17559.0,235.0,1
2111,省电力公司宿舍 ,14890.6,105.0,5
2112,省电子产品检验所 ,15475.5,120.0,2
2113,省直家园 ,14597.941176470587,166.7058823529412,34
2114,省直机关宿舍 ,15014.5,99.75,4
2115,省直机关干部宿舍 ,18422.0,205.0,1
2116,省立医院老院宿舍 ,22223.0,140.0,1
2117,省粮食局宿舍 ,24359.333333333332,282.6666666666667,3
2118,省纺织厅宿舍 ,32952.5,241.5,6
2119,省联运公司宿舍 ,9117.0,45.0,1
2120,省药检所住宅小区 ,24250.25,179.375,8
2121,省计生委宿舍 ,18182.0,130.0,1
2122,省邮电管理局宿舍（三孝口） ,19822.2,135.0,5
2123,省高级法院宿舍 ,24097.0,198.33333333333334,3
2124,省高院宿舍 ,14800.5,145.0,2
2125,睿园 ,14562.0,376.0,1
2126,石化宿舍 ,12391.333333333334,99.33333333333333,3
2127,石油勘探院宿舍 ,17582.0,121.75999999999999,5
2128,石门路小区 ,16956.285714285714,173.28571428571428,7
2129,矿机三村 ,15090.0,85.0,1
2130,矿机二村小区 ,16322.0,88.66666666666667,3
2131,矿机小区 ,12626.6,83.35,10
2132,砂轮厂宿舍 ,12561.0,83.0,1
2133,砂轮新村 ,15068.0,106.77777777777777,18
2134,碧云阁 ,13260.260869565218,155.69565217391303,23
2135,碧林园 ,12589.25,185.625,8
2136,碧桂园林风沐渌苑 ,8412.0,96.0,1
2137,碧桂园正荣悦玺 ,14316.866666666667,145.85666666666665,30
2138,碧桂园滨湖城凤栖湖畔 ,8987.5,75.0,2
2139,碧桂园滨湖城蓝湖郡苑 ,14048.0,236.0,1
2140,碧水兰庭 ,11830.729166666666,121.64583333333333,48
2141,碧水家园 ,14436.588235294117,128.58823529411765,17
2142,碧水源 ,16678.197674418603,172.08139534883722,86
2143,碧水雅居 ,13072.711111111112,167.2,45
2144,碧波环城苑 ,6850.0,51.0,1
2145,碧海山庄 ,23883.8,380.6,5
2146,碧湖云溪 ,19383.925925925927,320.47407407407405,54
2147,碧湖蓝庭 ,17750.266666666666,207.0,15
2148,碧翠苑 ,11998.0,118.0,1
2149,碧雨花园 ,15951.1,197.9,10
2150,磷矿恢复楼 ,7500.5,68.5,2
2151,祥和公馆 ,11024.0,140.0,1
2152,祥徽苑写字楼 ,6272.5,51.06666666666666,12
2153,祥欣楼 ,9808.0,90.0,1
2154,祥源上城国际榆景苑 ,17244.91176470588,127.30882352941177,34
2155,祥源上城国际百合苑 ,18043.8,168.0,5
2156,祥源城 ,22852.56603773585,220.39622641509433,53
2157,祥源城三期 ,16201.933333333332,148.12,15
2158,祥源城湖山别墅 ,20942.272727272728,824.3636363636364,11
2159,祥源广场翡丽城 ,18987.25,180.66923076923075,52
2160,祥源汇博名座 ,18579.466666666667,127.4,15
2161,祥源金港湾 ,19619.666666666668,243.15555555555557,45
2162,禄徽苑 ,11304.13223140496,110.00413223140495,121
2163,福乐园小区 ,12044.2,95.6,5
2164,福乐门 ,14395.266666666666,79.72,75
2165,福巢居 ,14095.0,142.5,4
2166,福星嘉苑 ,12687.666666666666,145.44444444444446,9
2167,福泉花园 ,8172.5,93.5,2
2168,福海新居 ,12244.0,98.624,25
2169,福满华庭 ,12749.636363636364,124.5,11
2170,福禄南园 ,13610.0,115.0,1
2171,福禄园 ,13017.363636363636,140.12727272727273,55
2172,禹洲中央城 ,15437.78125,149.9375,32
2173,禹洲中央广场 ,11475.45,122.55,40
2174,禹洲中央广场C区 ,11135.0,120.0,1
2175,禹洲中央广场D区 ,11783.333333333334,111.22222222222223,9
2176,禹洲华侨城一期 ,17208.778846153848,198.5096153846154,104
2177,禹洲华侨城三期枫园 ,17495.777777777777,136.75462962962962,108
2178,禹洲华侨城三期荷园 ,17229.634146341465,145.12439024390244,205
2179,禹洲华侨城二期柳园 ,17459.881481481483,168.06,135
2180,禹洲天玺 ,15634.954545454546,172.95454545454547,176
2181,禹洲天玺二期 ,23000.0,230.0,1
2182,禹洲翡翠湖郡 ,18280.666666666668,203.29999999999998,66
2183,秀水花园 ,16224.09090909091,191.27272727272728,11
2184,秀珍大厦 ,11595.857142857143,180.85714285714286,14
2185,秋实园 ,10961.5,114.75,4
2186,科创和谐盛世 ,14044.666666666666,133.57575757575756,33
2187,科大花园东苑 ,19206.0,290.0,1
2188,科大花园西苑 ,20458.0,320.0,2
2189,科学家园 ,17706.53846153846,233.34615384615384,26
2190,科技苑 ,14056.5,133.25,8
2191,科苑新村 ,13654.263157894737,136.73684210526315,19
2192,稻香楼宿舍 ,15995.57142857143,119.85714285714286,7
2193,稻香阁小区 ,19442.5,305.0,2
2194,窦小桥 ,12249.5,85.16304347826087,46
2195,窦桥家园 ,9962.666666666666,93.0,6
2196,站塘恢复楼小区 ,10852.5,60.5,2
2197,站塘新村 ,11182.153846153846,101.92307692307692,13
2198,第四医院宿舍 ,21525.4,131.2,5
2199,米兰阳光花园 ,12640.461538461539,146.64615384615385,26
2200,粮油小区 ,11289.0,123.0,1
2201,粮站宿舍 ,14458.5,134.0,4
2202,粮食三库小区 ,8427.0,75.0,1
2203,粮食二库宿舍 ,13079.0,114.5,2
2204,粮食大厦 ,17021.0,112.0,4
2205,粮食局宿舍楼 ,10133.0,105.0,2
2206,精铸小区 ,12036.0,73.0,2
2207,糖业烟酒公司宿舍 ,10442.0,56.0,1
2208,紫云府 ,17373.0875,170.54874999999998,80
2209,紫云花园 ,11916.083333333334,108.23333333333333,12
2210,紫兰园 ,12613.068965517241,146.86206896551724,29
2211,紫御府 ,24375.384615384617,296.6923076923077,13
2212,紫桐新村(A区.B区) ,13741.833333333334,128.38888888888889,18
2213,紫桐新村(C区.D区) ,13668.82142857143,121.28571428571429,28
2214,紫桐新村E区 ,12986.166666666666,128.16666666666666,6
2215,紫玉华府 ,11256.620689655172,96.51724137931035,29
2216,紫竹苑 ,13598.125,115.625,16
2217,紫竹苑二期 ,10852.166666666666,111.16666666666667,6
2218,紫荆商务广场 ,13274.54411764706,73.88970588235294,68
2219,紫荆花园 ,14654.882352941177,184.64705882352942,17
2220,紫蓬花园 ,10284.0,99.33333333333333,3
2221,紫辰阁 ,22547.5,297.0882352941176,34
2222,紫金山庄 ,15415.75,148.425,20
2223,紫颐大厦 ,11725.0,136.0,1
2224,繁华世家 ,14887.675,228.65,40
2225,繁华新园 ,11630.0,87.0,3
2226,繁昌路4号 ,13577.5,88.75,4
2227,繁裕小区 ,16024.666666666666,156.0,3
2228,红光新村 ,9986.666666666666,76.16666666666667,6
2229,红园小区 ,18440.733333333334,143.4,15
2230,红旗厂小区 ,14567.0,118.0,1
2231,红旗村 ,11755.818181818182,91.60909090909091,11
2232,红星村 ,11843.3,67.9,10
2233,红星路112号 ,24330.5,162.5,2
2234,红星路161号 ,40040.0,328.0,1
2235,红星路163号 ,32926.0,183.0,1
2236,红星路16号 ,30640.0,250.0,3
2237,红星路170号 ,31892.0,246.2,5
2238,红星路171号 ,30435.0,210.0,1
2239,红星路177号 ,34934.0,268.3333333333333,3
2240,红星路178号 ,32048.666666666668,259.3333333333333,3
2241,红星路17号 ,22872.25,133.75,4
2242,红星路192号 ,31814.0,240.0,1
2243,红星路50号 ,23162.0,80.0,1
2244,红星路77号 ,23334.0,140.0,1
2245,红星路80号 ,22557.0,159.0,1
2246,红星路96号 ,25415.5,201.5,2
2247,红星路恢复楼 ,33817.2,196.2,5
2248,红皖家园 ,14363.483050847457,160.98220338983052,118
2249,红莲园 ,12313.5,130.0,2
2250,红鑫新村 ,16510.75,134.64285714285714,28
2251,纪元阳光地带 ,12951.066666666668,103.5,15
2252,纪元阳光大厦 ,12814.933333333332,88.96666666666667,15
2253,纪元阳光帝景 ,13724.615384615385,120.19999999999999,26
2254,纺织二村 ,11599.818181818182,83.81818181818181,44
2255,经典华城 ,23994.666666666668,194.46666666666667,15
2256,经典广场 ,18519.0,120.0,1
2257,经济宿舍中心 ,20882.0,126.0,1
2258,统建楼 ,10470.0,82.0,1
2259,统计新村 ,21204.166666666668,134.66666666666666,6
2260,绩溪路210号 ,25961.0,189.33333333333334,3
2261,维也纳森林花园 ,25350.021739130436,469.9347826086956,46
2262,维多利亚 ,35492.5,1175.0,2
2263,绿园小区 ,15067.25,253.0,8
2264,绿地中心 ,11882.0,120.0,1
2265,绿地中心公馆 ,20788.85714285714,221.71428571428572,14
2266,绿地乔治庄园 ,22430.946428571428,712.3035714285714,56
2267,绿地御徽 ,22950.363636363636,342.1818181818182,11
2268,绿地新都会 西城国际花都 二期 ,14447.0,137.12878787878788,66
2269,绿地派克公馆 ,15400.6,134.4,30
2270,绿地海德公馆 ,14629.28275862069,171.24689655172412,145
2271,绿地海德公馆二期 ,14565.35294117647,132.96176470588236,68
2272,绿地海顿公馆A ,18319.78125,231.765625,64
2273,绿地海顿公馆B ,19119.113636363636,192.52272727272728,44
2274,绿地海顿公馆C ,18572.56,176.62,50
2275,绿地海顿公馆D ,16103.394736842105,142.64473684210526,38
2276,绿地滨湖印象 ,18794.0,187.21428571428572,14
2277,绿地滨湖国际花都 ,18438.696629213482,179.51011235955056,89
2278,绿地花都蓝蝶苑 ,35505.15789473684,333.42105263157896,19
2279,绿地西城国际花都 ,15039.285714285714,151.57142857142858,42
2280,绿地铭公馆 ,19668.272727272728,276.1818181818182,22
2281,绿地香树花城 ,13568.006711409396,162.9697986577181,149
2282,绿城桂花园 ,21098.05376344086,295.6182795698925,93
2283,绿城玉兰公寓 ,19411.149253731342,228.66417910447763,67
2284,绿城百合公寓 ,20081.333333333332,253.44444444444446,63
2285,绿城翡翠湖玫瑰园 ,30588.5625,891.95,80
2286,绿城雅苑 ,9635.25,107.5,8
2287,绿宝小区 ,11110.0,80.5,2
2288,绿怡居东区 ,17607.044444444444,141.0888888888889,45
2289,绿怡居东小高层 ,17768.0,226.8,5
2290,绿怡居西区 ,17920.666666666668,132.4375,24
2291,绿怡居西小高层 ,16514.3,251.1,10
2292,绿景家园 ,13507.42857142857,166.0,7
2293,绿波廊小区 ,13936.923076923076,127.0,13
2294,绿洲花园 ,13394.5,166.0,2
2295,绿海商务学院 ,11250.0,144.0,2
2296,绿缘居 ,14694.40909090909,186.63636363636363,22
2297,绿色港湾小镇中心 ,20017.5,300.625,8
2298,绿色港湾赛维利亚 ,21280.8,548.0,5
2299,绿色港湾达利庄园 ,14568.0,407.8,10
2300,绿苑公寓 ,15344.904761904761,85.28571428571429,21
2301,绿苑小区 ,13155.8,106.6,5
2302,绿都嘉园 ,13268.538461538461,148.07692307692307,13
2303,绿都新村小区 ,11106.583333333334,92.91666666666667,12
2304,绿都花园 ,12157.90625,91.459375,32
2305,缤纷南国 ,16850.035714285714,232.25,28
2306,缤纷南国沐风居 ,17042.2,270.6,5
2307,罗兰德小区 ,16265.888888888889,196.33333333333334,9
2308,罗马花园 ,12583.117647058823,111.5764705882353,17
2309,罗马花园西区 ,11948.333333333334,123.14285714285714,21
2310,置地创新中心 ,8124.5,52.0,2
2311,置地同和民康 ,13818.64705882353,130.3235294117647,17
2312,置地栢景轩 ,15667.222222222223,188.33333333333334,9
2313,置地栢景雅筑 ,20428.975609756097,213.79268292682926,41
2314,置地财富广场 ,11624.75,169.5,4
2315,美丹家园 ,12797.4,130.2,5
2316,美丽华公寓 ,14022.0,156.5,4
2317,美丽华花园 ,15025.5,161.91666666666666,12
2318,美乐园 ,13777.57142857143,156.0,7
2319,美晨雅阁 ,13039.58,133.72,50
2320,美林苑北区 ,11790.818181818182,90.18181818181819,11
2321,美林苑南区 ,11558.5,90.5,2
2322,美湖小区 ,15031.659574468085,93.03191489361703,47
2323,美生滨江花月 ,15707.098591549297,151.83098591549296,71
2324,美菱大道173号 ,12358.0,87.0,1
2325,美菱大道268号 ,14675.09090909091,99.81818181818181,11
2326,美菱大道576号 ,18130.0,125.0,1
2327,美菱新村 ,12547.142857142857,85.41428571428571,7
2328,美菱新村南区 ,12625.833333333334,86.0,6
2329,美菱集团公司 ,20612.5,112.5,2
2330,美邻馨园 ,13314.75,137.875,8
2331,美邻馨苑 ,13653.833333333334,168.08333333333334,12
2332,美食城小区 ,8450.0,87.0,3
2333,群力新村 ,14146.0,103.25,12
2334,群英苑 ,11712.0,104.0,2
2335,群英苑C区 ,12883.0,93.0,1
2336,翠宁雅苑 ,14909.444444444445,148.72222222222223,18
2337,翠庭园 ,22664.58823529412,197.11764705882354,17
2338,翠微北园 ,14428.5,124.75,8
2339,翠微南园 ,14866.444444444445,126.44444444444444,9
2340,翠微苑 ,16441.5,199.8108108108108,74
2341,翠微西园芙蓉社区 ,14468.5,169.0,2
2342,翠湖苑 ,15271.166666666666,148.23333333333332,12
2343,翠竹园A区 ,15278.413793103447,153.89655172413794,29
2344,翠竹园B区 ,15425.0,216.16666666666666,6
2345,翠竹园C区 ,15721.0,250.66666666666666,3
2346,翠竹园西村 ,14008.0,136.44444444444446,27
2347,翡翠公寓 ,19518.6,175.6,5
2348,翡翠园 ,14502.267857142857,141.25,56
2349,翡翠园小区 ,14968.5,107.5,2
2350,翡翠湾 ,11367.0,105.0,1
2351,翡翠花园 ,14874.41791044776,208.47761194029852,67
2352,翡翠花园翠湖苑 ,16591.96875,192.5,32
2353,翡翠谷 ,12861.75,184.75,4
2354,翰林府邸 ,18880.6875,214.875,16
2355,翰林水岸 ,13292.945945945947,123.75675675675676,37
2356,翰林雅居 ,19570.285714285714,320.2857142857143,21
2357,翼马小区 ,12854.888888888889,130.33333333333334,9
2358,联合一村 ,12821.666666666666,127.83333333333333,12
2359,联建楼 ,10272.0,78.0,1
2360,联投新安里A区 ,20403.714285714286,211.5,14
2361,联投新安里B区 ,20308.375,208.8125,24
2362,联邦花园 ,16141.131578947368,212.6578947368421,38
2363,聚业苑 ,12566.0,131.42857142857142,7
2364,聚丰楼 ,18289.0,168.0,1
2365,聚亿经典花园 ,11844.8,92.2,20
2366,聚凤华庭北区 ,13732.0,92.0,1
2367,聚福家园 ,8441.666666666666,67.5,6
2368,聚缘山庄 ,11472.666666666666,108.33333333333333,3
2369,聚贤小区 ,13847.333333333334,154.33333333333334,6
2370,聚贤山庄 ,12051.333333333334,115.0,3
2371,聚鑫公寓 ,11289.5,100.0,2
2372,聚龙阳光都市 ,8748.631578947368,96.6842105263158,57
2373,肥西中学西区宿舍楼 ,11514.0,87.5,2
2374,肥西县烟草局院家属楼 ,11288.0,78.0,1
2375,肥西县粮食局 ,11373.5,105.5,2
2376,肥西路小区 ,12742.0,158.0,1
2377,胜利东村 ,10198.75,86.0,4
2378,胜利北村 ,10558.5,85.5,2
2379,胜利大厦 ,10069.0,120.5,2
2380,胜利新村 ,11869.075471698114,72.05660377358491,53
2381,胜利路58号 ,14886.5,61.5,2
2382,腾徽苑 ,11586.857142857143,102.1,70
2383,自来水公司宿舍 ,13453.8,105.7,10
2384,自由舱公寓 ,11101.461538461539,73.67115384615384,52
2385,自行车公司宿舍 ,20152.333333333332,125.66666666666667,3
2386,自行车厂宿舍 ,20265.333333333332,108.33333333333333,3
2387,自行车小区 ,14313.0,69.0,2
2388,自行车小区南区 ,14594.0,72.66666666666667,3
2389,舒城路2号 ,25302.0,210.0,1
2390,舒馨花园北区 ,11707.0,99.0,6
2391,舒馨花园南区 ,11859.277777777777,110.94444444444444,18
2392,航空新城 ,16046.95890410959,179.0,73
2393,航运大院宿舍 ,15031.142857142857,103.28571428571429,7
2394,航运新村 ,12525.6,110.15,10
2395,航运西村 ,15516.285714285714,95.0,14
2396,航道大院 ,11448.07142857143,75.78571428571429,14
2397,航鑫家苑 ,15140.65,119.3,20
2398,艺术之苑 ,16168.2,143.8,5
2399,节约巷29号 ,41036.0,130.0,1
2400,芙蓉公寓 ,15747.714285714286,165.92857142857142,14
2401,芙蓉名园 ,14011.785714285714,161.07142857142858,14
2402,芙蓉苑北村 ,15187.666666666666,127.16666666666667,6
2403,芙蓉苑南村 ,15387.5,130.25,4
2404,芙蓉苑西村 ,14525.583333333334,120.41666666666667,12
2405,芜湖路134号 ,18159.0,100.0,1
2406,芜湖路174号 ,15737.0,114.0,2
2407,芜湖路195 ,18059.0,260.0,1
2408,芜湖路235号 ,18393.0,102.5,2
2409,芜湖路323号 ,25245.0,116.0,1
2410,芜湖路329号 ,18533.571428571428,132.85714285714286,7
2411,芜湖路49号宿舍 ,16933.75,100.875,4
2412,芜湖路七中宿舍 ,19297.0,135.0,1
2413,花冲人才苑 ,11933.75,94.4875,8
2414,花冲小区 ,11649.0,100.0,1
2415,花冲苑 ,11958.9,131.8,10
2416,花园锦绣大地城 ,15277.190476190477,127.21428571428571,42
2417,花溪新村 ,11687.333333333334,77.53,30
2418,花溪龙庭 ,12381.833333333334,107.11111111111111,18
2419,芳邻家园 ,12497.74074074074,142.59259259259258,27
2420,苹果公寓 ,10658.666666666666,75.21111111111111,18
2421,苹果嘉园 ,11773.459016393443,74.88852459016393,61
2422,茂林路23栋 ,10854.5,59.0,2
2423,茗香苑 ,18415.0,181.53333333333333,15
2424,荣事达大道450号 ,11062.0,94.0,1
2425,荣事达大道728号 ,11705.0,105.0,1
2426,荣事达宿舍 ,11744.0,76.0,2
2427,荣事达小区 ,13904.2,104.33333333333333,15
2428,荣凤苑小区 ,10094.027777777777,96.70833333333333,36
2429,荣华府A区 ,9195.4,94.2,5
2430,荣华府B区 ,10406.0,90.0,1
2431,荣城北苑 ,10516.0,102.0,1
2432,荣城南苑北区 ,11504.578947368422,103.30526315789473,19
2433,荣城南苑南区 ,11307.558823529413,96.67647058823529,34
2434,荣徽苑 ,11822.432835820895,132.60746268656717,67
2435,荣成雅居苑 ,14521.166666666666,109.46666666666665,6
2436,荣昌园小区 ,14700.23076923077,126.23076923076923,13
2437,荣电小区 ,12108.57142857143,77.14285714285714,7
2438,药监局宿舍 ,12040.0,99.0,1
2439,荷塘月色 ,18310.2,212.6,35
2440,莱茵河畔花园 ,12267.061538461538,138.01538461538462,65
2441,莲花新村 ,12217.0,121.0,2
2442,菁华园 ,10376.0,138.0,1
2443,菱水苑北区 ,14596.916666666666,174.16666666666666,12
2444,菱水苑南区 ,14059.941176470587,150.23529411764707,17
2445,葛洲坝玖珑府 ,20736.88,233.68,25
2446,董大郢恢复楼 ,15848.0,112.0,3
2447,董铺大厦 ,12233.266666666666,63.486666666666665,15
2448,蒙城北路小区 ,14967.0,108.0,1
2449,蒙城路112号 ,19802.0,126.0,1
2450,蒙城路130号 ,20373.0,128.0,1
2451,蒙城路182号 ,19763.0,130.0,1
2452,蒙城路21号 ,25480.0,105.0,2
2453,蒙城路22号 ,21057.5,180.0,2
2454,蒙城路45号 ,23576.5,98.5,2
2455,蒙城路66号 ,19334.0,145.0,1
2456,蒙城路78号 ,19193.0,115.0,1
2457,蒙城路88号 ,18274.0,127.0,1
2458,蓝光公园1号 ,8714.375,169.6625,8
2459,蓝光时代红街 ,13994.973684210527,59.921052631578945,76
2460,蓝光禹洲城 ,20163.363636363636,153.45454545454547,11
2461,蓝光雍锦半岛 ,21704.891666666666,318.81666666666666,120
2462,蓝天花园 ,17475.0,217.125,8
2463,蓝山CBD ,13966.333333333334,70.0,3
2464,蓝岸雅居 ,17256.727272727272,183.27272727272728,11
2465,蓝海国际A座 ,9864.0,173.0,1
2466,蓝筹国际 ,13999.1875,126.375,32
2467,蓝色湖畔 ,20053.666666666668,190.88888888888889,9
2468,蓝鼎星河府 ,17520.28125,226.35416666666666,96
2469,蓝鼎海棠湾 ,18640.121951219513,298.9512195121951,41
2470,蓝鼎滨湖假日枫丹园 ,23706.188679245282,337.1132075471698,53
2471,蓝鼎滨湖假日清华园 ,21979.675,179.215,40
2472,蓝鼎滨湖假日翰林园 ,21433.97435897436,182.6871794871795,78
2473,蓝鼎滨湖假日金榈园 ,24307.89285714286,380.5,28
2474,蓝鼎观湖苑 ,18578.0,175.1676923076923,130
2475,蓬莱花园 ,12188.222222222223,115.33333333333333,9
2476,蕾蕾硕苑 ,12136.0,145.0,5
2477,虹桥苑 ,18109.5,257.5,2
2478,虹雨花园 ,14405.833333333334,214.75,12
2479,蜀南庭苑 ,14476.3,113.11666666666666,60
2480,蜀山凡高 ,8589.75,37.25,8
2481,蜀山区检察院宿舍 ,17686.0,180.0,1
2482,蜀山名筑 ,29977.0,620.0,1
2483,蜀山新村 ,15471.971428571429,96.94285714285714,35
2484,蜀山路小学宿舍 ,14142.8,104.2,5
2485,蜀峰湾 ,16805.222222222223,195.55555555555554,9
2486,蜀新西澜 ,13932.0,143.1,5
2487,蜀景园 ,14735.5,78.5,2
2488,蜀景苑 ,14286.0,210.0,1
2489,蜀河路B20号 ,16645.0,102.0,1
2490,蜀湖湾小区 ,16415.0,179.34782608695653,23
2491,蜀秀苑 ,14213.75,143.0,8
2492,蜀翠苑 ,16159.5,114.625,8
2493,蜀苑新村 ,13684.444444444445,95.77777777777777,9
2494,蜀鑫雅苑 ,21684.529411764706,188.58823529411765,17
2495,蜀麓苑 ,16388.277777777777,156.36111111111111,36
2496,融侨天骏 ,26840.521739130436,326.8695652173913,46
2497,融侨悦城 ,15232.727272727272,169.1560606060606,66
2498,融侨观邸 ,22917.809523809523,221.71428571428572,21
2499,融创合肥壹号院 ,23436.0,146.9333333333333,12
2500,融创玖樟台 ,19649.103448275862,266.67241379310343,29
2501,融科九重锦 ,28994.424242424244,307.57575757575756,33
2502,融科城融和园 ,21785.829268292684,242.8048780487805,41
2503,融科城融祥园 ,21401.104166666668,281.21875,48
2504,融科城融福园 ,21284.91891891892,261.02702702702703,37
2505,融科梧桐里 ,12605.34375,118.70833333333333,96
2506,裕东景园小区 ,10362.5,79.75,8
2507,裕兴苑小区 ,10586.57142857143,82.42857142857143,7
2508,裕园小区 ,15660.666666666666,147.16666666666666,12
2509,裕存堂花园 ,9225.75,73.875,8
2510,裕徽苑 ,11490.516853932584,101.6685393258427,89
2511,裕昌新村 ,10551.833333333334,100.83333333333333,6
2512,裕溪河畔南区 ,8375.0,72.0,1
2513,裕溪路1091号燃气公司宿舍 ,12637.0,80.0,1
2514,裕溪路1551号 ,14449.0,102.0,2
2515,裕溪路1577号 ,14036.0,80.0,1
2516,西南欢乐城 ,10097.666666666666,54.0,3
2517,西园南村 ,21566.2,129.1,10
2518,西园新村 ,26918.28947368421,162.02631578947367,38
2519,西园新村区政府宿舍 ,22044.0,162.0,1
2520,西城商住楼 ,13394.0,110.0,1
2521,西城山水居 ,18034.0,180.9659090909091,44
2522,西城秀里 ,15649.703703703704,196.5185185185185,27
2523,西子银马公寓 ,18476.69230769231,193.07692307692307,13
2524,西市区粮食局宿舍 ,17983.0,102.5,2
2525,西湖国际广场 ,10922.666666666666,106.33333333333333,9
2526,西环中心广场 ,15508.578947368422,117.19210526315788,114
2527,西苑小区 ,14453.25,109.25,4
2528,西苑新村 ,5214.0,52.0,1
2529,西郊供销社 ,22628.0,108.0,1
2530,西马道巷3号 ,13868.5,105.4,2
2531,观澜华庭 ,17261.16129032258,153.73870967741934,62
2532,观澜天下 ,20007.0,1004.3333333333334,3
2533,观澜学府 ,14336.288461538461,91.78461538461539,52
2534,规划院宿舍 ,26432.5,206.0,2
2535,警民小区 ,14406.272727272728,122.9090909090909,11
2536,警祥苑 ,14662.5,114.0,2
2537,警苑小区 ,14512.5,89.5,4
2538,豪世优庭 ,13112.6,170.2,10
2539,豪世优庭二期 ,13095.333333333334,142.33333333333334,3
2540,财政厅宿舍 ,21420.666666666668,145.0,3
2541,财政局宿舍 ,17813.0,150.0,2
2542,贵都花园 ,18085.5,314.0,12
2543,越秀苑 ,13351.5,149.5,8
2544,跃进路4号 ,20488.0,168.0,1
2545,跃进路6号 ,22552.0,134.0,1
2546,路桥宿舍 ,22572.0,142.0,1
2547,路港大院 ,15269.25,88.75,4
2548,路缘小区 ,16794.81818181818,146.54545454545453,11
2549,路苑小区 ,15156.0,106.875,8
2550,车城小区 ,13038.166666666666,99.16666666666667,6
2551,车城小区西区 ,13817.444444444445,89.72222222222223,18
2552,轴承新村 ,14304.714285714286,91.78571428571429,14
2553,轴承新村南区 ,16604.2,110.9,10
2554,轻工业厅宿舍 ,22272.18181818182,146.64545454545453,11
2555,辰元小区 ,26167.5,319.0,2
2556,辰龙大厦 ,13942.594594594595,81.01351351351352,37
2557,达利庄园 ,18849.2,538.4,5
2558,迎宾花园 ,11421.1,83.1,10
2559,迎屏路交行宿舍 ,14254.5,84.5,4
2560,近水阁 ,17924.0,171.66666666666666,3
2561,远大家园 ,16033.833333333334,200.0,6
2562,远大尚林苑 ,15671.384615384615,154.23076923076923,26
2563,迪迈达小区 ,16343.857142857143,148.85714285714286,7
2564,送变电家园 ,15500.95,97.25,20
2565,逍遥居社区 ,19736.0,246.0,4
2566,逍遥苑住宅小区 ,13429.0,90.0,1
2567,通和易居同辉北苑 ,25096.529411764706,125.29411764705883,17
2568,通和易居同辉南苑 ,28820.666666666668,238.66666666666666,9
2569,通和易居时代 ,21918.76923076923,193.15384615384616,13
2570,通用院北生活区 ,14635.5,194.66666666666666,6
2571,邮局南楼 ,21627.0,137.33333333333334,3
2572,邮政小区 ,14525.5,104.16666666666667,18
2573,邮政局宿舍 ,19248.0,125.0,3
2574,邮电东村 ,21330.409090909092,120.12727272727274,22
2575,邮电小区 ,13000.0,65.0,1
2576,邮电干休所 ,14444.0,115.0,1
2577,邮电新村 ,18082.777777777777,186.44444444444446,9
2578,邮电西村 ,21957.833333333332,124.0,6
2579,郭湾恢复楼小区 ,9721.0,75.5,2
2580,都会1907 ,21208.0,230.83333333333334,6
2581,都市清华 ,16983.875,245.4375,32
2582,金云国际 ,13918.028571428571,126.93999999999998,35
2583,金侨苑 ,11553.0,93.44444444444444,9
2584,金光苑 ,11083.88,83.16,25
2585,金兴苑 ,9340.6,92.8,5
2586,金凯花园 ,27753.0,570.0,2
